    lat     lon            mean              annu_cos              annu_sin          semiannu_cos         semiannu_sin
   0.500  116.000    1.4291106392e-04    -1.7066197780e-07     2.8034956997e-07    -1.6538123895e-07    -1.4767987153e-07 
   0.500  116.500    1.4275391617e-04    -2.1880278962e-07     2.0423385777e-07    -2.4815936494e-07    -2.1902436409e-07 
   0.500  117.000    1.4401592666e-04    -4.4858902076e-08     4.4266889096e-07    -1.6300983867e-07    -3.7524063247e-07 
   0.500  117.500    1.4393236867e-04    -4.3457749214e-07    -1.4056980984e-07    -2.4692668627e-07    -1.8950305753e-07 
   0.500  118.000    1.4415262295e-04    -3.8005908000e-07    -1.4362880655e-07    -2.1524466191e-07     1.1156546638e-07 
   0.500  118.500    1.4428766836e-04    -3.6006093036e-07    -1.8399605905e-07    -2.0538006915e-07     1.6151921630e-07 
   0.500  119.000    1.4426063708e-04    -2.7824681614e-07    -1.6324967542e-07    -1.2910151324e-07     1.8139772937e-07 
   0.500  119.500    1.4397239961e-04     1.2212916899e-08    -1.4388219894e-07    -1.3923287676e-07     5.5440062856e-08 
   0.500  120.000    1.4192642885e-04     4.8499433136e-08     2.1963938695e-07    -2.0031482802e-07    -2.3475954799e-07 
   0.500  120.500    1.4187278919e-04    -7.8764825364e-08     2.6285692270e-07    -2.2962504021e-07    -1.7047661954e-07 
   0.500  121.000    1.4147072631e-04     1.9422883738e-07     4.4079990400e-07    -2.9781592061e-07    -1.6531431348e-07 
   0.500  121.500    1.4142185947e-04     1.8796301638e-07     6.3905606148e-07    -1.4579258076e-07    -3.7683797863e-07 
   0.500  122.000    1.4161457578e-04     5.7418959964e-08     5.8757691611e-07    -1.4934027290e-07    -3.5659432956e-07 
   0.500  122.500    1.4236659375e-04     1.4760387879e-07     5.1885157487e-07    -1.6656913198e-07    -5.6714953452e-07 
   0.500  123.000    1.4196253831e-04     6.1993178432e-07     6.2111073129e-07    -2.4893574088e-07    -7.6478294655e-07 
   0.500  123.500    1.4138521706e-04     2.4707511398e-07     3.8067902661e-07    -1.2817147732e-07    -3.3541120436e-07 
   0.500  124.000    1.4245220971e-04     2.7826790536e-07     1.8720666657e-07    -1.2213895166e-07    -4.1746350619e-07 
   0.500  124.500    1.4258382946e-04     1.1292762628e-07     1.9334689054e-07    -2.2094680671e-07    -3.0429317339e-07 
   0.500  125.000    1.4270660074e-04    -3.5151642668e-08     3.2594756541e-07    -2.2163425146e-07    -3.7408239739e-07 
   0.500  125.500    1.4432229750e-04     5.4132863227e-07    -6.8774496976e-08    -3.2124799481e-07     8.1638603076e-08 
   0.500  126.000    1.4436341027e-04     5.6927711374e-07    -4.5912546648e-08    -2.8110442260e-07     7.0235241603e-08 
   0.500  126.500    1.4438192898e-04     5.2646313844e-07    -6.3846087902e-08    -2.2050437469e-07     1.4100172197e-07 
   0.500  127.000    1.4433898945e-04     3.7134821630e-07    -7.6377222573e-08    -2.2107607785e-07    -1.1650643567e-07 
   0.500  127.500    1.4310336461e-04     3.2790614166e-07     7.8368145638e-08    -1.7021306210e-07    -2.1315295322e-07 
   0.500  128.000    1.4337359736e-04     2.8329272977e-07     5.1657500792e-08    -2.4491260718e-07    -1.9144318155e-07 
   0.500  128.500    1.4355034625e-04     5.7153873353e-08     1.7400974914e-07    -1.8729554632e-07    -1.3731956892e-07 
   0.500  129.000    1.4409535838e-04     2.7651880452e-07     9.2746552956e-08    -2.5842640527e-07    -1.2365314236e-07 
   0.500  129.500    1.4402336880e-04     4.7945394306e-07     8.0591888379e-08    -2.5827636068e-07    -1.0440675381e-07 
   0.500  130.000    1.4408324490e-04     4.1216869674e-07     5.2521603410e-09    -2.8701394984e-07    -1.3136288126e-07 
   0.500  130.500    1.4405951955e-04     4.3013352804e-07    -7.6646830648e-09    -3.1400285418e-07    -1.9348854084e-07 
   0.500  131.000    1.4403525561e-04     4.6657760933e-07     3.1255698052e-08    -3.0256205904e-07    -2.3762514329e-07 
   0.500  131.500    1.4408544656e-04     3.3475943589e-07    -6.8910336912e-09    -2.5835179889e-07    -1.4078256758e-07 
   0.500  132.000    1.4417837208e-04     2.8485242817e-07    -4.6993168330e-08    -2.6567858642e-07    -1.1886417304e-07 
   0.500  132.500    1.4429014830e-04     2.5854978313e-07    -6.8074558791e-08    -2.6980989934e-07    -1.2786755803e-07 
   0.500  133.000    1.4432964780e-04     2.6221749170e-07    -1.0163995424e-07    -2.5574537883e-07    -1.4664880995e-07 
   0.500  133.500    1.4428050383e-04     2.5777634209e-07    -1.2176997659e-07    -2.4006542941e-07    -1.2972621244e-07 
   0.500  134.000    1.4428598236e-04     3.0084426979e-07    -1.0788265758e-07    -2.1756129445e-07    -1.4648566843e-07 
   0.500  134.500    1.4428204670e-04     3.1984367008e-07    -1.1163984291e-07    -1.8734298021e-07    -1.6563191034e-07 
   0.500  135.000    1.4424389731e-04     3.1354150063e-07    -1.0190276710e-07    -1.4713139944e-07    -1.5837398541e-07 
   1.000   70.000    1.4593719402e-04    -3.9121808245e-07     1.0959727972e-06     1.3114985212e-08     4.6299242824e-07 
   1.000   70.500    1.4592716131e-04    -3.7130806817e-07     1.0873559497e-06     2.9140733252e-08     4.3343436073e-07 
   1.000   71.000    1.4590819791e-04    -3.8311385253e-07     1.0991697639e-06     2.6303106382e-08     4.2008741696e-07 
   1.000   71.500    1.4587420688e-04    -3.9771861294e-07     1.1145859604e-06     2.1837610290e-08     3.9673949039e-07 
   1.000   72.000    1.4587349833e-04    -4.1064964383e-07     1.1234582245e-06     2.4370101920e-08     3.7587834070e-07 
   1.000   72.500    1.4585992070e-04    -4.6531353408e-07     1.1013207277e-06     1.3792153602e-08     3.9577285629e-07 
   1.000   73.000    1.4586000036e-04    -4.8289285566e-07     1.0634681656e-06     2.5565483010e-08     4.2133856394e-07 
   1.000   73.500    1.4583359289e-04    -5.3047869003e-07     1.0107117545e-06     5.4717388238e-08     4.2393347955e-07 
   1.000   74.000    1.4579395776e-04    -5.6357366149e-07     9.9276969947e-07     9.6472208425e-08     4.3337586592e-07 
   1.000   74.500    1.4581452773e-04    -5.4288662448e-07     1.0038096336e-06     1.2165152243e-07     4.6462173409e-07 
   1.000   75.000    1.4578372610e-04    -5.5486730752e-07     9.8831376223e-07     1.7304183750e-07     4.5186602564e-07 
   1.000   75.500    1.4575833473e-04    -5.8563503950e-07     9.7360233331e-07     2.1788599318e-07     4.2033325911e-07 
   1.000   76.000    1.4571428965e-04    -6.2776774804e-07     9.7292786182e-07     2.3278430554e-07     3.9633787375e-07 
   1.000   76.500    1.4572153255e-04    -6.2010105732e-07     9.7722365352e-07     2.5067519336e-07     3.8636502295e-07 
   1.000   77.000    1.4570195363e-04    -6.4376207397e-07     9.6463333370e-07     2.4735381169e-07     3.6588471587e-07 
   1.000   77.500    1.4568697054e-04    -6.5811817630e-07     9.5534568991e-07     2.3660821533e-07     3.3239753182e-07 
   1.000   78.000    1.4567910701e-04    -6.8859354554e-07     9.5429620635e-07     2.4339693485e-07     3.0407177978e-07 
   1.000   78.500    1.4563912424e-04    -7.2688546327e-07     9.4957873804e-07     2.4744718347e-07     2.9199815246e-07 
   1.000   79.000    1.4562633012e-04    -7.3567325521e-07     9.5645493173e-07     2.7168400798e-07     2.5641944596e-07 
   1.000   79.500    1.4563530922e-04    -7.3797357869e-07     9.6198595884e-07     3.0816240107e-07     2.1717005377e-07 
   1.000   80.000    1.4561634940e-04    -7.6528758712e-07     9.3483559973e-07     3.2525159951e-07     1.8476852611e-07 
   1.000   80.500    1.4560540632e-04    -7.5625474179e-07     9.2653227867e-07     3.5907841452e-07     1.4394853403e-07 
   1.000   81.000    1.4560066398e-04    -7.1778252870e-07     9.3064838174e-07     3.7835010130e-07     7.7138541882e-08 
   1.000   81.500    1.4557440853e-04    -7.0925297801e-07     9.1400665074e-07     3.6826653482e-07     3.8590903235e-08 
   1.000   82.000    1.4554733169e-04    -7.1945141547e-07     8.9555802208e-07     3.7713494911e-07     2.1534074415e-08 
   1.000   82.500    1.4551808200e-04    -7.2031149576e-07     8.6611355775e-07     4.0967171134e-07     3.3687631516e-08 
   1.000   83.000    1.4550325802e-04    -7.0041173696e-07     8.4713091694e-07     4.3669867570e-07     3.9059409288e-08 
   1.000   83.500    1.4548250159e-04    -6.9847844194e-07     8.3337327662e-07     4.5129012949e-07     3.1386250002e-08 
   1.000   84.000    1.4546987307e-04    -6.9651842975e-07     8.4242276068e-07     4.7603421996e-07     3.4686796922e-08 
   1.000   84.500    1.4544354429e-04    -6.7485356481e-07     8.2689033096e-07     4.9217661869e-07     1.9631331313e-08 
   1.000   85.000    1.4542330885e-04    -6.5118763344e-07     8.2128845527e-07     5.0157365908e-07    -1.5916488889e-09 
   1.000   85.500    1.4538138168e-04    -6.7481512236e-07     8.1260464226e-07     4.9041238276e-07    -4.1473970608e-08 
   1.000   86.000    1.4536452279e-04    -6.4321544865e-07     8.0736931478e-07     5.0060291283e-07    -6.7821383768e-08 
   1.000   86.500    1.4533106626e-04    -6.2063431161e-07     7.8455057349e-07     4.9222145091e-07    -7.7206492478e-08 
   1.000   87.000    1.4528405969e-04    -6.0879348439e-07     7.5202693303e-07     4.7618409539e-07    -7.7804130009e-08 
   1.000   87.500    1.4525098221e-04    -5.9343990900e-07     7.5385175105e-07     4.9202184953e-07    -6.2269261013e-08 
   1.000   88.000    1.4520973792e-04    -5.2958981855e-07     7.5383864687e-07     4.9595157961e-07    -6.5119244968e-08 
   1.000   88.500    1.4519198606e-04    -4.9477968104e-07     7.4044383273e-07     4.8844475099e-07    -7.1231612177e-08 
   1.000   89.000    1.4516218172e-04    -4.7387575202e-07     7.0649474677e-07     4.8433119426e-07    -5.3365252292e-08 
   1.000   89.500    1.4513176238e-04    -4.5459475751e-07     7.0213977219e-07     4.7408020198e-07    -4.1328386752e-08 
   1.000   90.000    1.4508307080e-04    -4.2962878538e-07     6.9715010883e-07     4.9009983462e-07    -3.3878623449e-08 
   1.000   90.500    1.4503266184e-04    -3.9433783929e-07     6.8385887912e-07     4.8527768089e-07    -2.8269775791e-08 
   1.000   91.000    1.4500657327e-04    -3.6155086405e-07     6.6972154441e-07     4.5476747876e-07    -2.8110642749e-08 
   1.000   91.500    1.4494704268e-04    -3.4077491900e-07     6.6070812934e-07     4.2469877426e-07    -3.0848032455e-08 
   1.000   92.000    1.4487648885e-04    -2.8180705387e-07     6.3971840951e-07     4.1483119485e-07    -2.8187729634e-08 
   1.000   92.500    1.4484937492e-04    -2.5895499414e-07     6.1425999651e-07     3.9868780600e-07    -1.8682742935e-08 
   1.000   93.000    1.4484739525e-04    -2.3010904270e-07     6.1123161209e-07     3.8662034587e-07     1.2945348126e-08 
   1.000   93.500    1.4484255949e-04    -2.1849790744e-07     6.0876014371e-07     3.6591538209e-07     5.6591489713e-08 
   1.000   94.000    1.4476920691e-04    -1.8265453197e-07     5.9077804995e-07     3.7590607448e-07     6.7402933185e-08 
   1.000   94.500    1.4470642790e-04    -1.4967087628e-07     5.8585829230e-07     3.8067515630e-07     1.0115956429e-07 
   1.000   95.000    1.4461023339e-04    -1.1867001427e-07     5.8757363204e-07     3.7520737492e-07     1.4705712192e-07 
   1.000   95.500    1.4453966905e-04    -8.6250351641e-08     5.9148213998e-07     3.7029686641e-07     1.8482608230e-07 
   1.000   96.000    1.4446985930e-04    -7.2226470169e-08     5.9746139155e-07     3.8449134303e-07     2.1200660797e-07 
   1.000   96.500    1.4444657654e-04    -8.0823492502e-08     5.9959966982e-07     3.6955207487e-07     2.2951044623e-07 
   1.000   97.000    1.4437096788e-04    -1.1884724064e-07     5.3817876610e-07     3.3371176654e-07     2.8103733156e-07 
   1.000   97.500    1.4426119201e-04    -1.9556634134e-07     4.2197408385e-07     1.7707932489e-07     2.9407277009e-07 
   1.000   98.000    1.4406631065e-04    -2.8261798276e-07     4.3318579490e-07     1.0599414910e-07     3.4686045991e-07 
   1.000   98.500    1.4356556399e-04    -2.9055435505e-07     3.9060833777e-07     3.8165736698e-08     3.9262962797e-07 
   1.000   99.000    1.4246604242e-04     2.2240091438e-08     3.0276080926e-07    -3.6324907602e-07     4.1101068939e-07 
   1.000   99.500    1.4165539163e-04     8.0543126479e-08     4.0603248417e-07    -3.0833952113e-07     2.9881675032e-07 
   1.000  100.000    1.4159661832e-04     3.2064297696e-07     8.0048771070e-07    -1.9994526143e-07     4.0950567885e-08 
   1.000  100.500    1.4202019009e-04     2.8699244287e-07     8.4947264468e-07    -2.7051017787e-07     5.8854761035e-08 
   1.000  101.000    1.4292327462e-04    -5.1247832809e-08     7.5609759222e-07    -2.9904171517e-07    -2.0370615380e-07 
   1.000  101.500    1.4316778337e-04    -7.1340878508e-09     7.1998566518e-07    -3.2294303695e-07    -1.5555617420e-07 
   1.000  102.000    1.4363175521e-04    -1.2525390619e-07     6.2887260649e-07    -2.6524384613e-07     1.4881382779e-09 
   1.000  102.500    1.4449988001e-04    -4.5222422679e-07     4.7121160001e-07    -3.3241617748e-07     9.4156701789e-08 
   1.000  103.000    1.4468758733e-04    -7.9277428343e-07     3.8618116619e-07    -1.6161906182e-07     1.8243300148e-07 
   1.000  103.500    1.4458952494e-04    -7.2903345656e-07     4.3099813776e-07    -9.3703217953e-08     3.3479302789e-07 
   1.000  104.000    1.4471815256e-04    -6.3676381496e-07     4.0177631594e-07    -4.2636010051e-08     4.2107841777e-07 
   1.000  104.500    1.4491192893e-04    -7.9162812830e-07     3.7213492650e-07     4.4463368765e-08     4.3013414182e-07 
   1.000  105.000    1.4492672294e-04    -7.9511601184e-07     3.5819020610e-07    -3.2401951783e-08     6.0552890841e-07 
   1.000  105.500    1.4495690484e-04    -8.4561109528e-07     3.4525497129e-07     1.4795721790e-08     7.4285410901e-07 
   1.000  106.000    1.4497072826e-04    -8.5470231943e-07     3.3317195910e-07     7.6751750782e-08     7.6152681476e-07 
   1.000  106.500    1.4487361343e-04    -8.2272013624e-07     3.2616579395e-07     1.1091784243e-07     7.3563574698e-07 
   1.000  107.000    1.4479795474e-04    -8.2023181336e-07     3.3888374011e-07     1.2533962923e-07     7.2476969648e-07 
   1.000  107.500    1.4472479092e-04    -7.9220098701e-07     3.2602909801e-07     1.3721060446e-07     7.0010948353e-07 
   1.000  108.000    1.4467699950e-04    -7.9220099873e-07     3.0061298183e-07     1.2054555891e-07     6.5851068528e-07 
   1.000  108.500    1.4455067624e-04    -7.6373241941e-07     3.0051246143e-07     1.1430763269e-07     6.1934005628e-07 
   1.000  109.000    1.4415378620e-04    -2.7731468791e-07     1.9932502516e-07     1.9943122474e-08    -1.4761976895e-08 
   1.000  109.500    1.4242264988e-04     5.6730672570e-08     3.1925593590e-07     1.9261375911e-08    -1.2574978474e-07 
   1.000  110.000    1.4239234061e-04    -2.0899030722e-07     3.5861262047e-07     6.7948057941e-08     1.0903543354e-07 
   1.000  110.500    1.4251140945e-04     1.4344014544e-07     4.4254232542e-07    -2.4051975338e-08    -4.8060230307e-09 
   1.000  111.000    1.4337258757e-04     1.5503857559e-07     3.9984527356e-07    -1.2019693957e-07    -2.0083799077e-07 
   1.000  111.500    1.4291966441e-04     1.3933252784e-07     3.9547326739e-07    -1.4766008276e-07    -2.3283130070e-07 
   1.000  112.000    1.4339908847e-04    -1.5791740878e-07     3.4892901976e-07    -1.2409391859e-07    -1.8488046700e-07 
   1.000  112.500    1.4243889705e-04     1.0859043300e-07     3.1227932393e-07    -1.4087832316e-07    -1.1965054954e-07 
   1.000  113.000    1.4222112036e-04     1.9578049982e-07     2.9156580605e-07    -1.7225596472e-07    -9.3182530713e-08 
   1.000  113.500    1.4161719915e-04     2.2765233324e-07     3.9452258680e-07    -2.1427758058e-07    -1.0109134872e-07 
   1.000  114.000    1.4082960187e-04    -9.1770412183e-08     3.8796205875e-07    -1.7626189522e-07    -2.0228503997e-08 
   1.000  114.500    1.4134692277e-04    -2.0762994105e-07     5.3554146737e-07    -1.5652922032e-07    -1.4462164098e-08 
   1.000  115.000    1.4180948317e-04    -7.1871040961e-08     4.6379649442e-07    -1.6896728298e-07    -6.9362007330e-08 
   1.000  115.500    1.4142860287e-04    -1.9019182551e-07     3.1714260994e-07    -1.3734415368e-07    -9.3593855408e-09 
   1.000  116.000    1.4188403504e-04    -2.3302021771e-07     2.9465337534e-07    -1.4014769307e-07    -5.5449126933e-08 
   1.000  116.500    1.4264947673e-04    -3.5966160005e-07     1.0480425403e-07    -1.3388336664e-07    -2.3466802011e-07 
   1.000  117.000    1.4304991250e-04    -1.9247635330e-07     1.4399683841e-07    -1.8093854202e-07    -2.0096690551e-07 
   1.000  117.500    1.4309309916e-04    -2.5971065805e-07    -4.0997463245e-08    -1.6618643356e-07    -1.0589072418e-07 
   1.000  118.000    1.4468796630e-04    -5.1492069958e-07    -1.3667179603e-07    -2.4178650979e-07    -5.1986141840e-08 
   1.000  118.500    1.4466834186e-04    -4.1228424042e-07    -5.9779529759e-08    -1.6671967602e-07    -1.9142831781e-08 
   1.000  119.000    1.4464277499e-04    -1.2310248318e-07     1.3482096971e-08    -2.9949410017e-07     2.0866275547e-07 
   1.000  119.500    1.4451272722e-04    -2.9688832061e-07    -1.8071340771e-07    -3.1519360756e-07     4.4774269584e-07 
   1.000  120.000    1.4133782091e-04     1.1102025322e-07     1.7268283487e-07    -1.4343318152e-07    -3.4493752327e-07 
   1.000  120.500    1.4182739885e-04     2.5064302367e-08     1.3731875212e-07    -2.1952603733e-07    -1.1907739928e-07 
   1.000  121.000    1.4059402965e-04    -1.9574050403e-07     5.6499803995e-08    -1.1233301032e-07    -2.0104800305e-07 
